produto;descricao;departamento;nome_departamento
3126103;Ração Úmida Whiskas Patê Frango;8;racoes-gatos
1031430;Educador Sanitário Atrativo Good Pet Mundo Animal;2;higiene-limpeza-cachorros
3072989;Mordedor Pelúcia Fruit Abóbora Jambo;11;brinquedos-cachorros
1033315;Bandeja Higiênica Furba Alvorada Azul;3;higiene-limpeza-gatos
3114804;Ração Special Dog Júnior Premium Cães Filhotes;10;racoes-cachorros
1029715;Educador Repelente Good Pet Mundo Animal;2;higiene-limpeza-cachorros
3149419;Bastão para Papagaio Vitale;4;passaros
3136820;Beteira Delta Costa Mar;7;peixes
3130912;Cama de Cachorro Impermeável com Zíper Pandora Colors Preto;12;casas-camas-cachorros
3133875;Ração Biofresh Gatos Adultos;8;racoes-gatos
3108370;Petisco Snack Tíbia Recheada Carne Cadet Gourmet;1;petiscos-cachorros
3128525;Ração Nero Premium Gatos Castrados Frango;8;racoes-gatos
3098479;Colchonete para Cachorro Microfibra Cama Pet Pink;12;casas-camas-cachorros
2946205;Ração Pro Plan Cães Adultos Raças Pequenas Frango;10;racoes-cachorros
1034542;Lenços Umedecidos Animalenço para Gatos Animalíssimo;3;higiene-limpeza-gatos
3144709;Brinquedo Argolas Borracha C-Pet;11;brinquedos-cachorros
3126724;Ração para 15 Dias Holiday Alcon;7;peixes
3001268;Avitrin Vitamina E;4;passaros
1030597;Tira Cheiro Spray Bellokão;2;higiene-limpeza-cachorros
996679;Sticks Carne Kadi;1;petiscos-cachorros
1021637;Petisco Deliciosso Carne Palito Fino;1;petiscos-cachorros
3129252;Gaiola Para Calopsita Maritaca Papagaio Viveiro;4;passaros
1033390;Tapete Higiênico Slim 80 x 60 Dr Pads;2;higiene-limpeza-cachorros
3144878;Brinquedo Mordedor C-Pet Verde;11;brinquedos-cachorros
1032047;Granulado Higiênico Kets Tropical Para Gatos;3;higiene-limpeza-gatos
2872356;Ração Three Dogs Adultos Médios e Grandes Carne e Arroz;10;racoes-cachorros
3146303;Cama Pet Luxo Impermeável Alice;12;casas-camas-cachorros
3105935;Ração Friskies Gatos Adultos Frango;8;racoes-gatos
3136643;Enfeite Rocha Lester;7;peixes
3111590;Enxoval Cama de Cachorro Impermeável com Zíper Pandora Lousa Rose;12;casas-camas-cachorros
2941536;Bifinho Cães Origem Natural Sensations Banana e Kefir;1;petiscos-cachorros
3129584;Ração Úmida Whiskas Patê Carne;8;racoes-gatos
3133779;Ração para Peixes Carnívoros de Água Doce Mega Food;7;peixes
3128058;Caixa De Transporte Calopsita Grande Azul;4;passaros
3126808;Ração Naturalis Cães Adultos Médio e Grande Porte Peru e Frango;10;racoes-cachorros
3149956;Brinquedo Pelúcia Macaco C-Pet;11;brinquedos-cachorros
1029510;Escova Removedor Tira Pelo Pet Cães Gatos Sofá;2;higiene-limpeza-cachorros
3125984;Banheiro Gato Classic Plus Preta Furacão Pet;3;higiene-limpeza-gatos
1031949;Bandeja Higiênica Furba Alvorada Vermelho;3;higiene-limpeza-gatos
1033113;Hidrapet Creme Cães e Gatos;2;higiene-limpeza-cachorros
3130200;Cama de Cachorro com Zíper Pandora Chevron Pink Senhor Bicho;12;casas-camas-cachorros
3093791;Bifinho Cães Origem Natural Bioativo;1;petiscos-cachorros
3115599;Enfeite Proibido Pescar Decorado Trema;7;peixes
3123876;Brinquedo para Aves Escada 7 Degraus Real Brinquedos Pet;4;passaros
3111256;Mordedor Pelúcia Cenoura Jambo;11;brinquedos-cachorros
3127458;Ração Guabi Natural Gatos Filhotes Frango e Arroz Integral;8;racoes-gatos
3128783;Ração Vet Life Natural Mini Canine Obesity e Diabetic;10;racoes-cachorros
3125965;Banheiro para Gatos Glamour Furacão Pet Preto;3;higiene-limpeza-gatos
3034160;Ração Royal Canin Exigent Gatos Adultos;8;racoes-gatos
3120511;Brinquedo Pelúcia Sweet Sapinho Chalesco;11;brinquedos-cachorros
1017280;Shampoo Collie Vegan Morango;2;higiene-limpeza-cachorros
3094280;Ração para Pixarro Trinca-Ferro Nutripássaros com Frutas;4;passaros
3132611;Ração Vet Life Natural Mini Canine Hypoallergenic;10;racoes-cachorros
3095961;Petisco Natural para Cachorro Pet Treats Filé Mignon;1;petiscos-cachorros
2849726;Midia Filtrante Espuma Vigo Ar;7;peixes
3074835;Cama Redonda Flicks Star Azul;12;casas-camas-cachorros
3131171;Petisco para Cães Papapetisco Hálito Fresco;1;petiscos-cachorros
1034924;Granulado Higiênico de Madeira ProGato;3;higiene-limpeza-gatos
3130716;Brinquedo Spinner Junior Odontopet;11;brinquedos-cachorros
3137242;Ração Equilíbrio Gatos Castrados Mature;8;racoes-gatos
3115562;Kit Ninho Carpete com Suporte Vertical;4;passaros
3143841;Cobertor Liso Preto Fábrica Pet;12;casas-camas-cachorros
1033409;Shampoo Hipoalergênico Ibasa;2;higiene-limpeza-cachorros
3122141;Bomba Submersa Hj-111 50/200Lh Sun Sun;7;peixes
3116828;Ração Equilíbrio Cães Adultos Sensitive;10;racoes-cachorros
3125822;Spray Hidratante Hydra-T Soft Care;3;higiene-limpeza-gatos
3144245;Brinquedo Mordedor com Dispenser para Petisco Vermelho Kong Classic;11;brinquedos-cachorros
3130127;Colchonete para Cachorro com Proteção Impermeabilizante Inca;12;casas-camas-cachorros
3134763;Ração Úmida Whiskas Patê Atum;8;racoes-gatos
3133741;Enfeite Caracol Decorado Trema;7;peixes
3137984;Ração Farmina Vet Life Natural Obesity & Diabetic Cães Adultos Obesidade e Diabetes;10;racoes-cachorros
1033398;Colônia Disney Boy;2;higiene-limpeza-cachorros
3117146;Bifinho Cães Origem Natural Mix de Vegetais;1;petiscos-cachorros
3099261;Ração Nutrópica Coleiro Farinhada Úmida Passeriformes;4;passaros
3132174;Ração Royal Canin Premium Gatos Adulto Beleza da Pelagem;8;racoes-gatos
3125912;Banheira para Gato Classic Plus Rosa Furacão Pet;3;higiene-limpeza-gatos
2961878;Pedra Cálcio para Pássaros Morango PetPira;4;passaros
3125557;Brinquedo Pelúcia Porco Chalesco;11;brinquedos-cachorros
3141139;Sabonete Líquido Plus Antipulgas Pulgoff Mundo Animal;2;higiene-limpeza-cachorros
2950511;Bifinho Cães Origem Natural Sensations Angus e Kefir;1;petiscos-cachorros
3124700;Cama para Cachorro Mabuu Pet Azul;12;casas-camas-cachorros
3120479;Cerâmica Boyu;7;peixes
3128957;Ração Farmina N&D Ocean Cães Adultos Raças Médias e Grandes Salmão e Melão;10;racoes-cachorros
3116188;Criadeira Dupla Boyu Flutuante FH-101;7;peixes
3129467;Petisco Snack Tíbia Recheada Picanha Cadet Gourmet;1;petiscos-cachorros
3137541;Ração Úmida Pet Delícia Gatos Control Baixo Fósforo;8;racoes-gatos
1031625;Fralda Descartável para Fêmea Super Secão Petix 12 unidades;2;higiene-limpeza-cachorros
3096262;Pedra Cálcio Psitacídeos PetPira Coração;4;passaros
3125823;Solução para Mau Hálito Dental Splash Soft Care;3;higiene-limpeza-gatos
3120591;Brinquedo Pelúcia Macaquinho Navy C-Pet;11;brinquedos-cachorros
3142232;Ração Guabi Natural Cães Sênior Raças Mini e Pequeno Frango e Arroz Integral;10;racoes-cachorros
3098429;Cama PopCorn Fábrica Pet;12;casas-camas-cachorros
3125417;Condicionador Hidratante Micelar K-Treat Soft Care;3;higiene-limpeza-gatos
1027252;Perfume Rose para Cães e Gatos Pet Look;2;higiene-limpeza-cachorros
3150831;Petisco para Cães Ossinho Chocodog's;1;petiscos-cachorros
3127893;Ração Guabi Natural Cães Adultos Sensitive Raças Mini, Pequeno e Médio Salmão e Aveia;10;racoes-cachorros
3132082;Ração Premier Gatos Castrados 7 a 11 Anos Ambientes Internos Frango;8;racoes-gatos
3144518;Mordedor Pelúcia Ovelha Meeeh Rosa Jambo;11;brinquedos-cachorros
3123387;Alimento Extrusado Para Araras E Congos Megazoo;4;passaros
3130136;Cama Colchão Luxo Bichinho Chic Verde;12;casas-camas-cachorros
3108010;Ração para Pássaros Painço Dan Real;4;passaros
1025714;Kit Pop Shampoo, Condicionador e Perfume Pet Clean;2;higiene-limpeza-cachorros
3120513;Brinquedo Pelúcia Ursinho Nany C-Pet;11;brinquedos-cachorros
3125380;Banheiro para Gatos Glamour Furacão Pet Azul;3;higiene-limpeza-gatos
3137563;Ração Optimum para Gatos Adultos 1+ anos Frango;8;racoes-gatos
3134771;Petisco DogLicious Bone Duo Carne e Bacon;1;petiscos-cachorros
3134745;Colchonete para Cachorro Microfibra Cama Pet Amarelo;12;casas-camas-cachorros
3122354;Enfeite Farol Envelhecido Trema;7;peixes
3146049;Ração Royal Canin Giant Júnior Cães Filhotes;10;racoes-cachorros
3031000;Ração Premiatta Whey HD Cães Raças Pequenas;10;racoes-cachorros
1032697;Clorexsyn Shampoo;2;higiene-limpeza-cachorros
3125801;Shampoo Mundo Animal Cat&Co Pré Lavagem;3;higiene-limpeza-gatos
3128458;Ração Úmida Pet Delícia Gatos Picadinho de Carne;8;racoes-gatos
3147405;Petisco DogLicious Snacks Crunchy Dental Fresh;1;petiscos-cachorros
3144756;Mordedor Pet Escova Azul Pet Games;11;brinquedos-cachorros
3136581;Colchonete Resistente Cinza Bichinho Chic;12;casas-camas-cachorros
2988264;Brinquedo Trapezio Simples Fabrikinha;4;passaros
2906602;Enfeite Baú Envelhecido Trema;7;peixes
3121563;Ração Max Cães Adultos Selection Carne e Frango;10;racoes-cachorros
3125925;Banheira para Gato Classic Plus Furacão Pet Azul;3;higiene-limpeza-gatos
3148796;Ração Royal Canin Gatos Adultos Castrados;8;racoes-gatos
3136583;Brinquedo Mordedor Minipig C-Pet Rosa;11;brinquedos-cachorros
3116780;Biscoito Croc DogLicious Vegetais, Beterraba, Cenoura e Espinafre;1;petiscos-cachorros
3113762;Pedra Cálcio para Psitacídeos Morango PetPira;4;passaros
3118994;Condicionador para Aquário Prime Seachem;7;peixes
1017418;Tapete Higiênico Super Secão Baby Petix;2;higiene-limpeza-cachorros
3130123;Tapete Gelado Para Cães Cachorro Cama Cool Pet;12;casas-camas-cachorros
3143904;Cama Love Fábrica Pet Azul;12;casas-camas-cachorros
3140010;Ração Úmida Whiskas Carne ao Molho;8;racoes-gatos
3145275;Ração Nutrópica para Papagaios com Frutas;4;passaros
3110385;Ração Peixe Colours Alcon;7;peixes
1028998;Perfume Deo Colônia Fêmea Procão;2;higiene-limpeza-cachorros
2990472;Ração Royal Canin Pug Adulto;10;racoes-cachorros
3134543;Brinquedo Pato Látex C-Pet Amarelo;11;brinquedos-cachorros
3113885;Petisco Snack Cães Origem Natural Calming Care;1;petiscos-cachorros
3129706;Ração Royal Canin Mini Adult 8+ Cães Adultos;10;racoes-cachorros
1011816;Fralda Higiênica Ecofralda Fêmea Dog's Care 12 unidades;2;higiene-limpeza-cachorros
3150801;Petisco Snack Cães Origem Natural Digestive Care;1;petiscos-cachorros
3095026;Brinquedo Ouriço C-Pet;11;brinquedos-cachorros
3149881;Ração Royal Canin Mother & Babycat;8;racoes-gatos
3134519;Cama Top Premium Fábrica Pet Bege;12;casas-camas-cachorros
3146899;Compressor de Ar para Aquário Maxxi 220V;7;peixes
3110099;Ração para Aves em Crescimento Presence;4;passaros
3101896;Ração Premier Ambientes Internos Cães Adultos Médio Frango e Salmão;10;racoes-cachorros
3001270;Bastão Calopsita e Agapornis Vitale;4;passaros
1027354;Toalha Umedecida Blue Premium;2;higiene-limpeza-cachorros
3111589;Cama de Cachorro com Zíper Pandora com Proteção Chevron Solar;12;casas-camas-cachorros
3138231;Petisco Snack Cães Origem Natural Dermative Care;1;petiscos-cachorros
3133718;Enfeite Tronco Árvore Lester;7;peixes
3126740;Brinquedo Pelúcia Sweet Patinho Chalesco;11;brinquedos-cachorros
3147485;Ração N&D Pumpkin Gato Adulto Tilápia e Laranja;8;racoes-gatos
3130092;Ração Royal Canin Hypoallergenic Small Dog Cães Adultos;10;racoes-cachorros
3150520;Mordedor Pelúcia Macaco Mini Nó Jambo;11;brinquedos-cachorros
3105494;Clarificante Labcon Cristal Alcon;7;peixes
3097418;Cama para Cachorro Mabuu Pet Cinza;12;casas-camas-cachorros
3109032;Psita Mix Zootekna;4;passaros
3102705;Osso Nó 2-3 LL Pet;1;petiscos-cachorros
3146402;Ração Premier Nattu Gatos Adultos Castrados Abóbora;8;racoes-gatos
1010865;Shampoo Pele Sensíveis Bellokão;2;higiene-limpeza-cachorros
1015198;Higienizador para Patas Disney Kdog;2;higiene-limpeza-cachorros
3095025;Brinquedo Pelúcia Macaco Kelev Laranja;11;brinquedos-cachorros
3129652;Petisco Snack Cães Origem Natural Longetive Care;1;petiscos-cachorros
3146485;Ração Matisse Gatos Adultos Salmão e Arroz;8;racoes-gatos
3083286;Ração Peixes Beta Bits Nutravit;7;peixes
3111059;Cama Oval Flicks Pink;12;casas-camas-cachorros
3138670;Poleiro Parafuso Bifurcado De Madeira Para Aves Toy For Bird;4;passaros
3126441;Ração Premiatta Whey Hd Filhotes Todas As Raças;10;racoes-cachorros
3138860;Ração Nutrópica Seleção Natural Trinca Ferro;4;passaros
3120590;Brinquedo Pelúcia Sweet Porquinho Chalesco;11;brinquedos-cachorros
3135314;Ração Specialle Pet para Cães Adultos Frango e Arroz;10;racoes-cachorros
3144395;Placa Remove Amônia GP-102H Sun Sun;7;peixes
3113780;Petisco Snack Cães Origem Natural Dental Care;1;petiscos-cachorros
3141076;Ração Whiskas Gatos Adultos Melhor Por Natureza Frango;8;racoes-gatos
1028948;Tapete Higiênico Ecopads Petmais;2;higiene-limpeza-cachorros
3136198;Cabana Top Premium Fábrica Pet;12;casas-camas-cachorros
3105652;Ração Peixes Basic Alcon;7;peixes
3135379;Ração Vet Life Natural Feline Diabetic;8;racoes-gatos
3134060;Gaiola Calopsita Pássaros Manso Jandaia Cocota Periquito Vermelha;4;passaros
3094167;Mordedor Pelúcia Fruit Melancia Jambo;11;brinquedos-cachorros
3130155;Biscoito para Cães Sabores Pet Dog;1;petiscos-cachorros
1024070;Tapete Higiênico São Francisco Fofo Pads;2;higiene-limpeza-cachorros
3098933;Enxoval Cama de Cachorro com Zíper Pandora com Proteção Chevron Índigo;12;casas-camas-cachorros
3137657;Ração Premier Nutrição Clínica Gastrointestinal Cães Raças Pequenas;10;racoes-cachorros
3146130;Palito Gourmet 6x5;1;petiscos-cachorros
1031718;Copo Limpa Patas Western;2;higiene-limpeza-cachorros
3144759;Tubo Dentinhos Escova Dental De Tpr Pet;11;brinquedos-cachorros
935849;Beteira Curitiba Lester Vermelha;7;peixes
3150600;Brinquedo para Aves Triângulo Real Brinquedos Pet;4;passaros
3106183;Ração Gran Plus Gourmet Gatos Castrados Ovelha e Arroz;8;racoes-gatos
3120445;Cama de Cachorro com Zíper Pandora com Proteção Chevron Rose;12;casas-camas-cachorros
3145599;Ração N&D Ancestral Grain Cães Adultos Maxi Frango;10;racoes-cachorros
3145528;Osso Borracha Extra Forte para Cães LCM;11;brinquedos-cachorros
3103536;Pedra Cálcio Plus para Aves PetPira Sol;4;passaros
1025234;Tapete Higiênico Cachorro 80X60Cm Dr.Dog Extra Gel Antivazamento;2;higiene-limpeza-cachorros
1024082;Mordedor Para Cachorro Dentalight Twist Meaty Carne;1;petiscos-cachorros
3146881;Bomba Submersa Sarlo Better Mini C 60 A 170 L/H;7;peixes
3140692;Ração Guabi Natural Cães Adultos Light Raças Mini e Pequeno Peru e Aveia;10;racoes-cachorros
3151568;Ração Para Gatos Castrados Matisse Salmão;8;racoes-gatos
960284;Colchonete para Cachorro Mabuu Xadrez Preto;12;casas-camas-cachorros
2997660;Ração Gastrointestinal Pro Plan EN Cães;10;racoes-cachorros
1026177;Shampoo Antipulgas Ibasa;2;higiene-limpeza-cachorros
3150552;Ossinho para Cães Smartbones Sweet Potato Mini;1;petiscos-cachorros
3122113;Clarificante Nutricon;7;peixes
3136460;Bola Para Morder 3 Em 1 Oikos Animal;11;brinquedos-cachorros
3140773;Enxoval Cama de Cachorro Dupla Face Lola com Proteção Rose;12;casas-camas-cachorros
2969024;Piusana Nutramix Mundo Animal;4;passaros
3146456;Ração Equilíbrio Gatos Adultos;8;racoes-gatos
3151242;Ração Foster Premium Cats Blend Para Gatos;8;racoes-gatos
3123787;Gaiola Viveiro Para Periquito Australiano Canários Pássaros Azul;4;passaros
3082915;Ração Hill's R/D Cães Adultos Obesos Pedaços Pequenos;10;racoes-cachorros
3106798;Tronco Ornamental Lester;7;peixes
3152720;Osso Combo Bone 4-5 LL Pet;1;petiscos-cachorros
2160103214;Toalha Umedecida Cães e Gatos Higiecão;2;higiene-limpeza-cachorros
3124840;Cama de Cachorro Dupla Face Lola com Proteção Impermeabilizante Forest;12;casas-camas-cachorros
3150765;Brinquedo Pelúcia Dinossauro HomePet;11;brinquedos-cachorros
3108853;Ração Royal Canin Gatos Filhotes Castrados;8;racoes-gatos
3136795;Enfeite Tora Pequena Lester;7;peixes
3150807;Bifinho Mamão e Chia Kadi;1;petiscos-cachorros
1011081;Shampoo para Cães de Grande Porte 2 em 1 Sanol;2;higiene-limpeza-cachorros
3139181;Ração Royal Canin Cuidado da Pelagem Cães Adultos;10;racoes-cachorros
3149954;Brinquedo Interativo Quebra-Cabeça Redondo Pet Oikos Animal;11;brinquedos-cachorros
3124720;Enxoval Cama de Cachorro Dupla Face Lola com Proteção Chevron Solar;12;casas-camas-cachorros
3103535;Comedouro Tipo Italiano Kakatoo;4;passaros
3128749;Ração Royal Canin Cães Adultos da Raça Yorkshire;10;racoes-cachorros
1028991;Shampoo Pelos Claros Petbrilho;2;higiene-limpeza-cachorros
3136796;Bomba Submersa Reposição Aquário Ya-01 Ya-02 Bivolt Sun Sun;7;peixes
3145351;Cama para Cachorro Quadrada Impermeável Luppet Bege Pets CB;12;casas-camas-cachorros
3128462;Ração Para Gatos Filhote Matisse;8;racoes-gatos
3110707;Caneca Aba Tudo Pet Vermelha;4;passaros
3147586;Brinquedo Mordedor Ossinho Filhotes Buddy Toys Azul;11;brinquedos-cachorros
3146359;Dentalvets Max Protection Limpa Dentes para Cachorro Raças Pequenas;1;petiscos-cachorros
3108968;Gaiola Para Pássaros Com Teto Plástico Ornamental Azul;4;passaros
3146119;"Osso Gourmet Bone 12/13""";1;petiscos-cachorros
3128948;Ração Cibau Cães Filhotes Raças Pequenas;10;racoes-cachorros
3137604;Ração Úmida Whiskas Atum ao Molho;8;racoes-gatos
1028813;Perfume Famous para Cães e Gatos Pet Look;2;higiene-limpeza-cachorros
3109265;Cama Viena Bichinho Chic Marfim;12;casas-camas-cachorros
3118897;Esponja Refil para Filtro HBL-701 Sun Sun;7;peixes
3144687;Pelúcia Macaco Limited Jambo Rosa;11;brinquedos-cachorros
3150791;Osso Femur Suíno com Cancho LL Pet;1;petiscos-cachorros
3151873;Cama de Cachorro Dupla Face Lola com Proteção Puppy;12;casas-camas-cachorros
1017405;Grade Higiênica Pipi Place Animalíssimo Preto;2;higiene-limpeza-cachorros
2961896;Néctar Nutrópica para Beija-Flor;4;passaros
3137220;Ração Hill's Gatos Adultos Sterilized Frango;8;racoes-gatos
2939461;Ração Pro Plan Cães Adultos Raças Grandes Frango;10;racoes-cachorros
3144656;Mordedor Benebone Wishbone Bacon;11;brinquedos-cachorros
3113727;Enfeite Ponte Envelhecida Trema;7;peixes
3127989;Ração Hill's Gatos Adultos Hairball Control;8;racoes-gatos
3146455;Petisco para Cães Medalha Chocodog's;1;petiscos-cachorros
3140769;Enxoval Cama de Cachorro Dupla Face Lola com Proteção Chevron Black;12;casas-camas-cachorros
3132878;Ração N&D Ancestral Grain Cães Adultos Maxi Cordeiro;10;racoes-cachorros
3086901;Mordedor Recheável Monstrinho Azul Pet Games;11;brinquedos-cachorros
3116305;Termostato com Aquecedor Ace Pet 100w Ap-801 Para Aquários;7;peixes
1021787;Fluido Desembaraçador Mega Pet Society;2;higiene-limpeza-cachorros
1027287;Shampoo 2 em 1 Procão;2;higiene-limpeza-cachorros
3121738;Ração N&D Ancestral Grain Gato Adulto Cordeiro;8;racoes-gatos
3121311;Ração Farmina N&D Ocean Cães Filhotes Raças Médias e Grandes Salmão e Melão;10;racoes-cachorros
3111802;Ração para Tucanos Megazoo;4;passaros
2990075;Caminha Dupla Face Para Cachorro Unicórnio Preto 51x46cm;12;casas-camas-cachorros
3133266;Bolsa para Material Filtrante Azoia;7;peixes
3123046;Bifinho Banana e Quinoa Kadi;1;petiscos-cachorros
3146015;Brinquedo Pelúcia Pato Doido com Corda Savana;11;brinquedos-cachorros
3129703;Ração Equilíbrio Gatos Adultos Castrados;8;racoes-gatos
3151929;Casa de Cedrilho Cães Mokoi;12;casas-camas-cachorros
1031544;Tapete Higiênico Lavável;2;higiene-limpeza-cachorros
2998517;Ração Biofresh Cães Adultos Raças Grandes e Gigantes;10;racoes-cachorros
3119067;Filtro Interno JP-022F 600LH Sun Sun;7;peixes
3138006;Brinquedo Pneu Maciço Extra Forte LCM;11;brinquedos-cachorros
3116694;Farinhada Seca Premium Amarela FSO-50 Zootekna;4;passaros
3146171;Palito de Couro Fino Snack Show;1;petiscos-cachorros
3074841;Cama de Cachorro Dupla Face Lola com Proteção Pepper;12;casas-camas-cachorros
3146889;Ração Golden Fórmula Sênior Frango e Arroz;10;racoes-cachorros
